id,x,y
3393,0.024526177,0.006831585
3394,0.021838538,0.011722785
3395,0.021087442,0.011280164
3396,0.023598274,0.00661537
3397,0.023748709,0.006562908
3398,0.022060623,0.006216054
3399,0.023158949,0.006267954
3400,0.019385358,0.009254648
3401,0.020596737,0.010588871
3402,0.022659043,0.012785667
3403,0.021822153,0.006142141
3404,0.022111315,0.012371255
3405,0.025160801,0.007001123
3406,0.02049656,0.010478102
3407,0.022244526,0.012533851
3408,0.021079728,0.005873062
3409,0.022183744,0.006239345
3410,0.024438065,0.006814525
3411,0.020708352,0.010709989
3412,0.020789802,0.010865551
3413,0.025984725,0.007316086
3414,0.01716725,0.007531304
3415,0.020910412,0.011143873
3416,0.021293145,0.006002962
3417,0.019805798,0.009845614
3418,0.023839841,0.006625948
3419,0.0233423,0.012401199
3420,0.026739128,0.007458171
3421,0.02316883,0.012624037
3422,0.02244067,0.0061515
3423,0.02202153,0.012180374
3424,0.020442976,0.005579458
3425,0.022812972,0.006230916
3426,0.01940364,0.0055899
3427,0.02417158,0.006811118
3428,0.022990281,0.01284128
3429,0.016828921,0.007101211
3430,0.020386629,0.010394497
3431,0.020050332,0.009846557
3432,0.019534411,0.005732979
3433,0.019712204,0.009597813
3434,0.020294799,0.010200284
3435,0.025889562,0.007277871
3436,0.021518067,0.011671703
3437,0.022929758,0.006252035
3438,0.017349323,0.007578492
3439,0.021426709,0.006095141
3440,0.020584103,0.005763561
3441,0.019160369,0.009250827
3442,0.027172377,0.007784095
3443,0.021338888,0.011401209
3444,0.018024026,0.008123791
3445,0.018703833,0.008742688
3446,0.023584571,0.012311216
3447,0.024007021,0.006648763
3448,0.01996441,0.005584735
3449,0.023698019,0.012291549
3450,0.020095458,0.005579031
3451,0.021552285,0.006071416
3452,0.017776838,0.007987596
3453,0.017545093,0.007633018
3454,0.022690494,0.00620356
3455,0.012692341,0.005004428
3456,0.01947429,0.009356291
3457,0.018465871,0.005399773
3458,0.024465671,0.012158375
3459,0.018108701,0.008273526
3460,0.016460855,0.005288036
3461,0.019898225,0.009902256
3462,0.027148036,0.00816035
3463,0.018753266,0.005659058
3464,0.023889234,0.012066223
3465,0.025380656,0.011979782
3466,0.017312754,0.00538004
3467,0.018565513,0.008607537
3468,0.024749778,0.011860257
3469,0.016178627,0.00680617
3470,0.018839249,0.008868138
3471,0.016696695,0.005349757
3472,0.014209974,0.005609466
3473,0.014942153,0.005908926
3474,0.016931936,0.005315418
3475,0.018100927,0.005335219
3476,0.016499588,0.004914226
3477,0.015992509,0.006625301
3478,0.015553433,0.006459379
3479,0.025876543,0.012122846
3480,0.025394976,0.012161427
3481,0.017574847,0.008031573
3482,0.01886995,0.005900103
3483,0.014468933,0.005750563
3484,0.015662629,0.005041263
3485,0.02093868,0.005850905
3486,0.015173515,0.00493648
3487,0.014038838,0.005749155
3488,0.01842567,0.008139024
3489,0.011904834,0.004835865
3490,0.017053917,0.007176324
3491,0.013380899,0.005422588
3492,0.013624197,0.00457065
3493,0.027109182,0.00914676
3494,0.014683068,0.004358232
3495,0.015291318,0.006276127
3496,0.016514553,0.0069481
3497,0.017683702,0.005466289
3498,0.012057903,0.006064215
3499,0.011671539,0.005316591
3500,0.013041448,0.003402423
3501,0.012302717,0.004930486
3502,0.012584238,0.003116153
3503,0.013948051,0.004420997
3504,0.009888324,0.00549425
3505,0.028017959,0.009201091
3506,0.010315582,0.005114239
3507,0.022565465,0.012532251
3508,0.026466189,0.007311973
3509,0.026596448,0.007451092
3510,0.021981254,0.011903402
3511,0.025401715,0.007206616
3512,0.021821218,0.011856734
3513,0.020588791,0.010342756
3514,0.025430037,0.007303171
3515,0.020943113,0.011048567
3516,0.021770433,0.01162785
3517,0.024682166,0.006983533
3518,0.026197827,0.007366382
3519,0.025659408,0.007275654
3520,0.022065925,0.011996076
3521,0.023761557,0.006704648
3522,0.019962842,0.009792713
3523,0.02519924,0.00711981
3524,0.022191819,0.012455254
3525,0.023555728,0.006712904
3526,0.021185296,0.011208437
3527,0.024592361,0.006953294
3528,0.021403544,0.011471303
3529,0.026974291,0.007798791
3530,0.02204602,0.006347219
3531,0.023314837,0.006513231
3532,0.025755497,0.007326682
3533,0.019575859,0.009267579
3534,0.023687664,0.006652923
3535,0.027117388,0.00794801
3536,0.021308746,0.006120252
3537,0.025962388,0.0074095
3538,0.024509503,0.006921575
3539,0.02071939,0.010579621
3540,0.021499069,0.011538126
3541,0.022050181,0.012076061
3542,0.026766112,0.007589208
3543,0.022630911,0.012651894
3544,0.017143952,0.007301805
3545,0.022780968,0.013052416
3546,0.024773251,0.007018537
3547,0.021180406,0.006019994
3548,0.022307489,0.006260592
3549,0.021368839,0.011305279
3550,0.026610514,0.007596494
3551,0.025076229,0.006987161
3552,0.020135919,0.009906089
3553,0.023192529,0.012489295
3554,0.019530363,0.005890077
3555,0.02633729,0.00749701
3556,0.022067953,0.012265756
3557,0.018131746,0.008128788
3558,0.020968506,0.010797201
3559,0.02585756,0.007370722
3560,0.020199936,0.009989425
3561,0.022729261,0.012865057
3562,0.022390885,0.012575277
3563,0.022565572,0.006176196
3564,0.021670517,0.006220859
3565,0.021595117,0.011608679
3566,0.019628944,0.009535484
3567,0.023904054,0.006719656
3568,0.02047384,0.005765899
3569,0.024349218,0.006810954
3570,0.020942845,0.006048721
3571,0.023775091,0.012112604
3572,0.021430491,0.006238055
3573,0.018242663,0.005543023
3574,0.022842161,0.012804459
3575,0.016528562,0.006785768
3576,0.023148574,0.006373454
3577,0.023474239,0.012304552
3578,0.020084124,0.005711969
3579,0.019815605,0.005719275
3580,0.024107155,0.006872943
3581,0.017971847,0.008025548
3582,0.023489103,0.012187892
3583,0.018062482,0.005514643
3584,0.020333866,0.005569901
3585,0.023040777,0.012581691
3586,0.016713454,0.005639246
3587,0.024531217,0.011779499
3588,0.020454824,0.010253414
3589,0.019227337,0.005739669
3590,0.022793179,0.006367506
3591,0.018953575,0.008777753
3592,0.019071691,0.008902014
3593,0.021941396,0.006189555
3594,0.016855937,0.005721131
3595,0.018623719,0.008378938
3596,0.018703258,0.005851294
3597,0.018418159,0.005577737
3598,0.016248984,0.00526902
3599,0.019180561,0.009025102
3600,0.020653045,0.005983613
3601,0.014428986,0.005495058
3602,0.015996184,0.006421208
3603,0.013591184,0.00524653
3604,0.01623434,0.005087689
3605,0.025215527,0.011816007
3606,0.026953902,0.008328839
3607,0.017876685,0.005489901
3608,0.01777749,0.007710549
3609,0.026129229,0.012296714
3610,0.016997028,0.007007403
3611,0.015777485,0.006206275
3612,0.02559825,0.011789085
3613,0.015806921,0.005287198
3614,0.018832356,0.008649372
3615,0.016349722,0.006959094
3616,0.01468062,0.005732819
3617,0.016801646,0.006958222
3618,0.024166813,0.011947246
3619,0.017492428,0.005435693
3620,0.015002023,0.006123235
3621,0.014983923,0.004824716
3622,0.015425728,0.004945833
3623,0.025617583,0.011964953
3624,0.013417038,0.005073434
3625,0.012906113,0.004874289
3626,0.026830087,0.008950412
3627,0.017605349,0.007443087
3628,0.013389594,0.004676011
3629,0.013917015,0.004643987
3630,0.01433009,0.004878979
3631,0.013737121,0.006007268
3632,0.01171836,0.004977602
3633,0.011408124,0.005398232
3634,0.012132737,0.004711566
3635,0.012461638,0.003384775
3636,0.013888702,0.00558493
3637,0.017110497,0.00547946
3638,0.009517876,0.005645738
3639,0.010598945,0.004867755
3640,0.010071995,0.005013888
3641,0.011962015,0.001560879
3642,0.012782949,0.002601509
3643,0.012569663,0.002798162
3644,0.009691732,0.006288819
3645,0.02526159,0.007339025
3646,0.0220508,0.011856023
3647,0.026194235,0.007474727
3648,0.025589405,0.007378642
3649,0.022210205,0.012310602
3650,0.022726703,0.012712712
3651,0.025335372,0.007315418
3652,0.026824711,0.007781172
3653,0.023705913,0.006757147
3654,0.0228613,0.012940886
3655,0.020866586,0.010709341
3656,0.021496058,0.011400575
3657,0.022158969,0.012219849
3658,0.025127677,0.007165758
3659,0.022477027,0.012509689
3660,0.021932637,0.011679914
3661,0.024654664,0.007072303
3662,0.026073694,0.007444921
3663,0.024736712,0.007109242
3664,0.021049013,0.011077417
3665,0.022664798,0.012569211
3666,0.024977816,0.007110389
3667,0.023460539,0.006682973
3668,0.024552597,0.007052456
3669,0.023641601,0.006737509
3670,0.026450111,0.007576538
3671,0.026886454,0.007864693
3672,0.021263983,0.011149929
3673,0.02381153,0.00678301
3674,0.019185573,0.008814506
3675,0.023221973,0.012360641
3676,0.021053549,0.010865903
3677,0.0221426,0.011920071
3678,0.020600088,0.010465821
3679,0.021312021,0.00624954
3680,0.023954207,0.006835382
3681,0.021079326,0.006186968
3682,0.020312432,0.009902574
3683,0.022672227,0.006333484
3684,0.022175117,0.006372269
3685,0.025717136,0.007422874
3686,0.026724637,0.007708319
3687,0.022429807,0.0062817
3688,0.020122197,0.009750614
3689,0.022284014,0.012400517
3690,0.021789465,0.006265982
3691,0.021694327,0.011537994
3692,0.019491201,0.009162684
3693,0.018201748,0.005722294
3694,0.025828162,0.007464537
3695,0.02325963,0.01224515
3696,0.02288826,0.012671984
3697,0.021986108,0.011772517
3698,0.023064779,0.012442444
3699,0.016722938,0.006623394
3700,0.026523907,0.007512668
3701,0.021552363,0.006228542
3702,0.023646588,0.012130714
3703,0.019280613,0.009146218
3704,0.019873181,0.009552464
3705,0.020680729,0.010199836
3706,0.020377936,0.010014928
3707,0.01964511,0.009366622
3708,0.021593401,0.011462778
3709,0.025145052,0.007066277
3710,0.022922594,0.006409945
3711,0.019947657,0.005847285
3712,0.020493895,0.005914604
3713,0.024430905,0.006905947
3714,0.016182456,0.006618182
3715,0.019385761,0.005741593
3716,0.019675858,0.005873487
3717,0.024187006,0.006934972
3718,0.018062266,0.007835384
3719,0.020805316,0.006086849
3720,0.020207759,0.005708755
3721,0.017656928,0.005662801
3722,0.018719437,0.00851311
3723,0.01780639,0.007492596
3724,0.016814895,0.005870335
3725,0.023395537,0.012169967
3726,0.019876564,0.009732366
3727,0.019214457,0.00591382
3728,0.026968546,0.008157284
3729,0.026912095,0.008508204
3730,0.018963167,0.008565574
3731,0.023140876,0.006475424
3732,0.01853912,0.005796697
3733,0.020418743,0.010138669
3734,0.015987631,0.005513988
3735,0.016388429,0.006447167
3736,0.018109037,0.007984341
3737,0.015162537,0.005835383
3738,0.014562218,0.004916628
3739,0.018588472,0.008168376
3740,0.023923509,0.011847061
3741,0.019072615,0.008691991
3742,0.026949924,0.007997037
3743,0.014077302,0.005448176
3744,0.016569905,0.005539669
3745,0.024282491,0.011812137
3746,0.016198264,0.006428641
3747,0.017209673,0.007085604
3748,0.024737746,0.01161815
3749,0.01601607,0.006207641
3750,0.015242017,0.006045814
3751,0.025567899,0.01161315
3752,0.015669761,0.005437391
3753,0.020410756,0.005688746
3754,0.014955966,0.005107103
3755,0.012361702,0.002970755
3756,0.02684254,0.008676031
3757,0.026855838,0.009162812
3758,0.025831271,0.011762989
3759,0.018013716,0.007673897
3760,0.01402217,0.004804731
3761,0.013243431,0.004907376
3762,0.016923044,0.006806756
3763,0.013088048,0.004794199
3764,0.013738801,0.00475309
3765,0.012536929,0.004769422
3766,0.012358408,0.004561125
3767,0.012002476,0.004493197
3768,0.011706728,0.004563257
3769,0.017009249,0.005740866
3770,0.017528182,0.007185447
3771,0.018029027,0.0056969
3772,0.012302098,0.003197199
3773,0.015478296,0.005188814
3774,0.012288306,0.001605687
3775,0.010608338,0.004471904
3776,0.017431198,0.005666417
3777,0.0101898,0.004420392
3778,0.009974604,0.005250555
3779,0.010843243,0.005227979
3780,0.011637355,0.001484852
3781,0.025259124,0.00742306
3782,0.023624459,0.006827658
3783,0.026773177,0.00789543
3784,0.025174907,0.007275754
3785,0.020715823,0.010448913
3786,0.022097563,0.011810524
3787,0.021879725,0.011574809
3788,0.024682032,0.007207452
3789,0.022393512,0.012412908
3790,0.026051562,0.00754509
3791,0.022182334,0.012071501
3792,0.022772145,0.012617531
3793,0.025587842,0.007505605
3794,0.022580717,0.012445425
3795,0.024824591,0.007154401
3796,0.024501607,0.007156194
3797,0.024405774,0.007006187
3798,0.020701909,0.010321709
3799,0.021013796,0.011167019
3800,0.025938232,0.007505975
3801,0.023847757,0.006885882
3802,0.021153046,0.011102949
3803,0.021392647,0.011164965
3804,0.023274634,0.006606552
3805,0.019602828,0.009075161
3806,0.020319058,0.00570227
3807,0.019509397,0.008961372
3808,0.022398865,0.012328018
3809,0.02229866,0.006393072
3810,0.023154566,0.012187736
3811,0.022036156,0.006478088
3812,0.01974825,0.009306647
3813,0.024136307,0.007037668
3814,0.024319829,0.006932949
3815,0.022550514,0.006305056
3816,0.026809014,0.008008407
3817,0.022917489,0.012540459
3818,0.020297725,0.00970983
3819,0.02156621,0.011318511
3820,0.021661058,0.006339135
3821,0.019000698,0.008367611
3822,0.022073163,0.011739646
3823,0.026618287,0.007707831
3824,0.023013599,0.006521239
3825,0.020440253,0.009785123
3826,0.022292223,0.012257756
3827,0.022039875,0.011648846
3828,0.021420227,0.006378731
3829,0.021087907,0.010991587
3830,0.025695112,0.007524674
3831,0.021471059,0.011272785
3832,0.019791784,0.009454823
3833,0.018764732,0.008255508
3834,0.026711455,0.008416086
3835,0.025041718,0.007271806
3836,0.02374528,0.011992223
3837,0.021915624,0.00631756
3838,0.020032935,0.009692227
3839,0.021678276,0.011373363
3840,0.0200764,0.005841821
3841,0.023220457,0.012085038
3842,0.018268682,0.007969374
3843,0.01982595,0.005995212
3844,0.026605384,0.008576277
3845,0.020465497,0.006147158
3846,0.018860543,0.008428601
3847,0.023316875,0.006747476
3848,0.022756085,0.00649753
3849,0.026770875,0.008269068
3850,0.017409401,0.007097022
3851,0.019192446,0.008607144
3852,0.019293603,0.008935514
3853,0.019222939,0.00609355
3854,0.014544001,0.005087829
3855,0.020853488,0.010559219
3856,0.020653829,0.010088075
3857,0.016614143,0.006321817
3858,0.019041376,0.006115079
3859,0.020953499,0.006221396
3860,0.020526351,0.009945909
3861,0.017489286,0.005870826
3862,0.020654095,0.006128142
3863,0.024566321,0.011612917
3864,0.016913036,0.006577255
3865,0.018637022,0.006039426
3866,0.012093868,0.003232341
3867,0.016635487,0.005790283
3868,0.021217255,0.006246787
3869,0.024927598,0.011577801
3870,0.016311411,0.00561931
3871,0.01536515,0.005732919
3872,0.016230628,0.006237856
3873,0.017169813,0.006933511
3874,0.013584497,0.00489412
3875,0.015789632,0.005988166
3876,0.009833773,0.004896011
3877,0.025322897,0.011471623
3878,0.017678512,0.007256333
3879,0.017152811,0.005677493
3880,0.015911888,0.005407374
3881,0.018445281,0.007974182
3882,0.016739054,0.006021924
3883,0.026618518,0.008968314
3884,0.014155936,0.00515912
3885,0.01837104,0.005754717
3886,0.015997363,0.006823164
3887,0.012789619,0.004595794
3888,0.024044247,0.01176743
3889,0.019540362,0.006045026
3890,0.01394388,0.005269471
3891,0.014874625,0.005305121
3892,0.026623495,0.00916301
3893,0.027098371,0.009415007
3894,0.014351584,0.005084529
3895,0.026082488,0.011726542
3896,0.025786601,0.011582315
3897,0.013103957,0.004613607
3898,0.018029641,0.007320922
3899,0.016062116,0.005315822
3900,0.012202743,0.004428852
3901,0.011556879,0.004245238
3902,0.010858849,0.004365229
3903,0.017849525,0.005676041
3904,0.012543903,0.004314105
3905,0.011113996,0.005311745
3906,0.0154171,0.005440307
3907,0.016427029,0.006277851
3908,0.0115297,0.001806868
3909,0.009753487,0.004510682
3910,0.01251039,0.003982951
3911,0.022383757,0.012230801
3912,0.02150118,0.011194147
3913,0.026702888,0.008003118
3914,0.026628623,0.007809773
3915,0.025153641,0.007400702
3916,0.024566116,0.007149545
3917,0.025361886,0.007422127
3918,0.026144469,0.00768862
3919,0.024460679,0.007093797
3920,0.024800867,0.007288369
3921,0.022282345,0.011984909
3922,0.022485107,0.012425699
3923,0.024015771,0.006979655
3924,0.020840397,0.010423953
3925,0.022687307,0.012472356
3926,0.023527412,0.006811293
3927,0.021304144,0.01104444
3928,0.025801137,0.007560126
3929,0.023058096,0.012106617
3930,0.024214575,0.007055856
3931,0.021820672,0.011447314
3932,0.021023782,0.010626502
3933,0.021133436,0.006355281
3934,0.022417156,0.006411703
3935,0.021752691,0.00639412
3936,0.021117091,0.010918517
3937,0.019802935,0.009107783
3938,0.025593672,0.007597408
3939,0.022937737,0.01239803
3940,0.02640916,0.007670911
3941,0.021407215,0.006497639
3942,0.025038671,0.00738497
3943,0.019406108,0.008844512
3944,0.020099195,0.009598728
3945,0.022647619,0.006459462
3946,0.022176396,0.011829593
3947,0.022166979,0.00650565
3948,0.020345859,0.009586363
3949,0.023283137,0.00697806
3950,0.022007451,0.011547611
3951,0.017153142,0.006741491
3952,0.023652494,0.011966151
3953,0.023147032,0.012007976
3954,0.022351578,0.01211853
3955,0.024263369,0.006997246
3956,0.020022485,0.009543023
3957,0.023297705,0.011998402
3958,0.021287749,0.006386896
3959,0.026804097,0.008134895
3960,0.020635046,0.009995035
3961,0.02321784,0.006686011
3962,0.023125552,0.006593599
3963,0.020822451,0.010294676
3964,0.019120755,0.008306473
3965,0.026563868,0.008307846
3966,0.021729147,0.01127044
3967,0.022487128,0.012333461
3968,0.020348581,0.006005043
3969,0.022800991,0.012503425
3970,0.018486811,0.00596178
3971,0.017473726,0.006957317
3972,0.024915485,0.007240093
3973,0.020204831,0.005842057
3974,0.022149649,0.011633295
3975,0.020813493,0.006251512
3976,0.02373299,0.006918548
3977,0.019852042,0.006128182
3978,0.019209165,0.008408451
3979,0.021193765,0.011010598
3980,0.018627312,0.008018162
3981,0.020764394,0.010055353
3982,0.020502439,0.006310249
3983,0.020070814,0.005961579
3984,0.019387348,0.006071355
3985,0.018469386,0.00778492
3986,0.014086343,0.004979432
3987,0.020596322,0.00974054
3988,0.017829808,0.005862145
3989,0.026599841,0.008781278
3990,0.024377517,0.011695475
3991,0.018824147,0.006144808
3992,0.014516826,0.005274626
3993,0.016556764,0.00594783
3994,0.016822672,0.006382129
3995,0.01647163,0.005705908
3996,0.021884231,0.006467769
3997,0.018943559,0.008237449
3998,0.024707837,0.011426017
3999,0.018185984,0.007497285
4000,0.017851787,0.007299514
4001,0.015528519,0.005588457
4002,0.025163006,0.011686903
4003,0.021560818,0.006398393
4004,0.023824897,0.011705401
4005,0.019620471,0.008870034
4006,0.017650094,0.006022522
4007,0.015832586,0.005795023
4008,0.016285496,0.006051395
4009,0.01703446,0.005940659
4010,0.019082664,0.006305671
4011,0.016058395,0.005978913
4012,0.015031524,0.005466553
4013,0.015532883,0.006220408
4014,0.016480977,0.006112035
4015,0.015087676,0.005640762
4016,0.015785439,0.005546078
4017,0.024157474,0.011672678
4018,0.019298352,0.008725779
4019,0.01760193,0.007025463
4020,0.014667375,0.005507041
4021,0.026428353,0.008961231
4022,0.025528133,0.011437062
4023,0.026120197,0.011920935
4024,0.026016934,0.01153267
4025,0.016068673,0.00569283
4026,0.011452574,0.005742218
4027,0.011742495,0.004273619
4028,0.01765882,0.005848856
4029,0.016658766,0.006171448
4030,0.012236471,0.004242778
4031,0.012484924,0.003689424
4032,0.012825336,0.004199781
4033,0.027376158,0.0094528
4034,0.009440462,0.0050293
4035,0.010968168,0.003997868
4036,0.011160334,0.005047968
4037,0.010996325,0.004662189
4038,0.011884593,0.001933844
4039,0.0266017,0.009374743
4040,0.022580724,0.012163593
4041,0.026384883,0.007782515
4042,0.025263026,0.007529863
4043,0.026264377,0.007734385
4044,0.024003977,0.007136491
4045,0.022287712,0.011844756
4046,0.023509035,0.0069116
4047,0.020648625,0.009854734
4048,0.02537591,0.007534026
4049,0.025465479,0.00740813
4050,0.024474099,0.007215342
4051,0.024691448,0.007311484
4052,0.022696566,0.012363872
4053,0.02425023,0.00713833
4054,0.024924781,0.00737705
4055,0.025674349,0.007624845
4056,0.025483908,0.007523921
4057,0.025151333,0.007516563
4058,0.023059687,0.00669113
4059,0.02591088,0.007603674
4060,0.021418259,0.011077008
4061,0.026613325,0.0081869
4062,0.020948356,0.010259476
4063,0.026516423,0.007706292
4064,0.022517014,0.006555332
4065,0.023409402,0.011933872
4066,0.02298058,0.011989261
4067,0.022956815,0.012224361
4068,0.020993549,0.010512933
4069,0.022431495,0.011957903
4070,0.023265446,0.006859418
4071,0.019314526,0.008316698
4072,0.02129218,0.006565609
4073,0.020189779,0.009650601
4074,0.021074351,0.010719197
4075,0.023236563,0.0119214
4076,0.023872905,0.007008154
4077,0.019868761,0.0092307
4078,0.020715911,0.009948562
4079,0.020918224,0.010131627
4080,0.020462463,0.009615071
4081,0.024389103,0.011489159
4082,0.024816422,0.007386566
4083,0.020154014,0.009499975
4084,0.023693247,0.011794841
4085,0.023522079,0.012078009
4086,0.024330093,0.007074316
4087,0.021223903,0.010892018
4088,0.023618622,0.006925832
4089,0.02271406,0.006621676
4090,0.022033613,0.006604885
4091,0.01905605,0.00822677
4092,0.020242438,0.006139031
4093,0.022586208,0.012348077
4094,0.018799426,0.008073203
4095,0.01780151,0.006050468
4096,0.020660812,0.006280906
4097,0.021989415,0.011440793
4098,0.022117794,0.011441195
4099,0.022810726,0.012241541
4100,0.026119759,0.007789274
4101,0.021346239,0.010941183
4102,0.022258554,0.011621924
4103,0.026418382,0.008785648
4104,0.021760652,0.011157568
4105,0.018075101,0.00713984
4106,0.018911159,0.006356597
4107,0.019308198,0.008519208
4108,0.025081046,0.011342649
4109,0.019567808,0.006195383
4110,0.017742891,0.007083364
4111,0.017791713,0.006926143
4112,0.026521154,0.007965165
4113,0.01736005,0.006747433
4114,0.019256344,0.006275699
4115,0.023937615,0.011611028
4116,0.018202817,0.007330101
4117,0.018676838,0.007865075
4118,0.024538567,0.011442046
4119,0.019516472,0.008752075
4120,0.016906899,0.006118707
4121,0.021787994,0.006584318
4122,0.017026125,0.006274712
4123,0.019713016,0.006152884
4124,0.022290219,0.006528161
4125,0.017443109,0.006109277
4126,0.026470967,0.008406105
4127,0.020973034,0.006391789
4128,0.017998412,0.005883481
4129,0.02489166,0.011392883
4130,0.020140711,0.00610712
4131,0.016210254,0.005787198
4132,0.02112901,0.006552177
4133,0.021499593,0.006548961
4134,0.015662614,0.005718339
4135,0.019830214,0.008894837
4136,0.011956896,0.004008082
4137,0.015985809,0.005824728
4138,0.016797978,0.006224494
4139,0.026419777,0.009142469
4140,0.025282113,0.011294935
4141,0.025729848,0.011405213
4142,0.014862345,0.005500326
4143,0.026133159,0.012108016
4144,0.017163249,0.006484917
4145,0.018208562,0.007654397
4146,0.011207194,0.004835282
4147,0.017178666,0.006118776
4148,0.010899245,0.004959962
4149,0.018511776,0.007548801
4150,0.011657567,0.002208716
4151,0.011251898,0.004515554
4152,0.02625647,0.011445852
4153,0.01223118,0.003991171
4154,0.018299591,0.006091734
4155,0.026349606,0.011675938
4156,0.012016043,0.002240329
4157,0.026809806,0.009639209
4158,0.011717533,0.00402823
4159,0.012154992,0.003471248
4160,0.027678317,0.009521046
4161,0.011580084,0.003288321
4162,0.011089941,0.004257099
4163,0.010314455,0.004004128
4164,0.00994151,0.004188316
4165,0.022769295,0.012105383
4166,0.025984824,0.007768691
4167,0.024669524,0.007473071
4168,0.024566094,0.007356742
4169,0.020971153,0.010386825
4170,0.025516775,0.007661361
4171,0.026231881,0.007843011
4172,0.020819712,0.009898759
4173,0.025038529,0.007503941
4174,0.025639657,0.007719489
4175,0.024926189,0.007496651
4176,0.025773142,0.007654699
4177,0.022956964,0.006616034
4178,0.02097686,0.006563148
4179,0.021078024,0.010217126
4180,0.022382023,0.011714341
4181,0.021895532,0.011195788
4182,0.023089284,0.006859297
4183,0.02115543,0.010572601
4184,0.022403257,0.011831855
4185,0.023491671,0.007019201
4186,0.023381895,0.006992251
4187,0.026104277,0.00787089
4188,0.022003682,0.011326083
4189,0.02259437,0.006667703
4190,0.023739649,0.007032915
4191,0.023210967,0.006986971
4192,0.018252917,0.007155024
4193,0.024810022,0.00749175
4194,0.022240924,0.011526363
4195,0.020875936,0.010009479
4196,0.020711409,0.009703963
4197,0.023550158,0.011811873
4198,0.017939227,0.006955029
4199,0.018849975,0.007924909
4200,0.023079108,0.011906953
4201,0.024135545,0.007192121
4202,0.022691501,0.012249761
4203,0.020757351,0.009801809
4204,0.022662118,0.012134462
4205,0.019926617,0.0090146
4206,0.0243182,0.011352578
4207,0.019745374,0.006267819
4208,0.019417523,0.008425199
4209,0.017967133,0.006077258
4210,0.020258648,0.006274645
4211,0.020377036,0.009470532
4212,0.023875721,0.007136689
4213,0.020584142,0.009606922
4214,0.022485955,0.012096775
4215,0.019095844,0.008142811
4216,0.025265966,0.007647773
4217,0.021304904,0.010773652
4218,0.020242646,0.009540809
4219,0.021885581,0.006666423
4220,0.021405168,0.010842622
4221,0.021526475,0.011110643
4222,0.021609753,0.006622781
4223,0.022156691,0.006642148
4224,0.020062333,0.009403705
4225,0.020512013,0.006469977
4226,0.018338511,0.007486083
4227,0.024327077,0.007225244
4228,0.019728446,0.008776288
4229,0.021208495,0.010748632
4230,0.023172358,0.01183324
4231,0.020821342,0.006418137
4232,0.026360653,0.007900816
4233,0.025039395,0.007621897
4234,0.024269387,0.011574994
4235,0.02221266,0.011364895
4236,0.0262376,0.009108569
4237,0.017901924,0.007119617
4238,0.018659864,0.006312927
4239,0.025237009,0.011111641
4240,0.023749651,0.011586213
4241,0.019418966,0.006244667
4242,0.017526485,0.006802373
4243,0.019128626,0.006480828
4244,0.019521656,0.008540387
4245,0.018971773,0.006522931
4246,0.026456006,0.008105019
4247,0.024054295,0.011526677
4248,0.026384149,0.009334809
4249,0.018510317,0.006205761
4250,0.017587202,0.006187834
4251,0.022403294,0.006676524
4252,0.02624709,0.008948387
4253,0.021426033,0.006667325
4254,0.026393771,0.008619801
4255,0.018134845,0.006095255
4256,0.017320799,0.006268431
4257,0.018613035,0.007642456
4258,0.024680447,0.011265086
4259,0.017412797,0.006555658
4260,0.020055352,0.006238753
4261,0.026414523,0.012101589
4262,0.021110693,0.006718544
4263,0.024855301,0.011227702
4264,0.018957943,0.008104435
4265,0.026380345,0.008278986
4266,0.026516296,0.011313317
4267,0.0260954,0.01124393
4268,0.026557813,0.009602419
4269,0.02706611,0.00967289
4270,0.026399845,0.011899487
4271,0.011925182,0.003757772
4272,0.011458773,0.004780386
4273,0.011803861,0.002759397
4274,0.011883576,0.003509505
4275,0.012276144,0.002209495
4276,0.01119955,0.003907477
4277,0.010610057,0.003854299
4278,0.022225075,0.011437581
4279,0.02234803,0.011507299
4280,0.020997442,0.009948578
4281,0.025870532,0.007856369
4282,0.024927246,0.007610962
4283,0.026320022,0.008003544
4284,0.024567088,0.007530587
4285,0.025385752,0.007657639
4286,0.021129631,0.010463604
4287,0.022903914,0.006723157
4288,0.025746016,0.007749358
4289,0.024250571,0.007307019
4290,0.020399006,0.00938282
4291,0.025262937,0.007770951
4292,0.025951395,0.007912178
4293,0.02182609,0.011069589
4294,0.026180768,0.007955302
4295,0.022604408,0.012029645
4296,0.020850722,0.009741679
4297,0.024811743,0.007600752
4298,0.024697963,0.007593671
4299,0.021730704,0.01089789
4300,0.0237417,0.007158194
4301,0.023609255,0.007040797
4302,0.023105539,0.00701862
4303,0.021043042,0.010083701
4304,0.023267567,0.0070708
4305,0.023978317,0.007238602
4306,0.022917751,0.011865433
4307,0.022879044,0.012060547
4308,0.020701703,0.00958923
4309,0.022283576,0.006671512
4310,0.020348959,0.00649544
4311,0.025037315,0.00773975
4312,0.021721205,0.006702011
4313,0.022130193,0.011336955
4314,0.019410959,0.008215456
4315,0.019833341,0.008679383
4316,0.025500339,0.007801635
4317,0.022362759,0.011606663
4318,0.02047802,0.009481524
4319,0.019290512,0.008117463
4320,0.019624298,0.008657621
4321,0.020283405,0.009428403
4322,0.023256829,0.011762468
4323,0.021279231,0.01053953
4324,0.021555258,0.011022896
